	genre	bookID	format	0	1	2	3	4	5	6
6260	['fantasy', 'fiction', 'short stories', 'classics', 'poetry', 'childrens', 'high fantasy']	23603	paperback	fantasy	fiction	short stories	classics	poetry	childrens	high fantasy
6261	['biography', 'nonfiction', 'literature', 'history', 'catholic', 'christian', 'literary criticism']	23608	paperback	biography	nonfiction	literature	history	catholic	christian	literary criticism
6262	['fantasy', 'fiction', 'reference', 'classics', 'epic fantasy', 'high fantasy', 'literature']	23625	paperback	fantasy	fiction	reference	classics	epic fantasy	high fantasy	literature
6263	['fantasy', 'fiction', 'childrens', 'classics', 'adventure', 'short stories', 'science fiction fantasy']	23617	paperback	fantasy	fiction	childrens	classics	adventure	short stories	science fiction fantasy
6264	['literature', 'history', 'medieval', 'nonfiction']	23637	hardcover	literature	history	medieval	nonfiction			
6265	['fantasy', 'short stories', 'anthologies', 'fiction', 'classics', 'mythology', 'science fiction fantasy']	23596	paperback	fantasy	short stories	anthologies	fiction	classics	mythology	science fiction fantasy
6266	['fantasy', 'fiction', 'classics', 'high fantasy', 'science fiction fantasy', 'reference', 'epic fantasy']	23627	paperback	fantasy	fiction	classics	high fantasy	science fiction fantasy	reference	epic fantasy
6267	['fantasy', 'fiction', 'france']	23643	pocket book	fantasy	fiction	france				
6268	['manga', 'comics', 'romance', 'fantasy', 'comedy', 'graphic novels', 'fiction']	23685	paperback	manga	comics	romance	fantasy	comedy	graphic novels	fiction
6269	['nonfiction', 'literary criticism', 'essays', 'literature', 'reference', 'books about books', 'criticism']	23640	paperback	nonfiction	literary criticism	essays	literature	reference	books about books	criticism
6270	['fantasy', 'classics', 'fiction', 'adventure', 'young adult', 'high fantasy', 'science fiction fantasy']	23653	hardcover	fantasy	classics	fiction	adventure	young adult	high fantasy	science fiction fantasy
6271	['manga', 'comics', 'graphic novels', 'fantasy', 'romance', 'humor', 'fiction']	23686	paperback	manga	comics	graphic novels	fantasy	romance	humor	fiction
6272	['manga', 'comics', 'romance', 'fantasy', 'graphic novels', 'comedy', 'fiction']	23689	paperback	manga	comics	romance	fantasy	graphic novels	comedy	fiction
6273	['manga', 'graphic novels', 'horror', 'fantasy', 'comics', 'fiction', 'shonen']	23697	paperback	manga	graphic novels	horror	fantasy	comics	fiction	shonen
6274	['manga', 'comics', 'romance', 'fantasy', 'humor', 'comedy', 'graphic novels']	23692	paperback	manga	comics	romance	fantasy	humor	comedy	graphic novels
6275	['manga', 'comics', 'romance', 'graphic novels', 'fantasy', 'fiction', 'humor']	23693	paperback	manga	comics	romance	graphic novels	fantasy	fiction	humor
6276	['fiction', 'ireland', 'mermaids', 'chick lit', 'romance', 'contemporary', 'fantasy']	23700	paperback	fiction	ireland	mermaids	chick lit	romance	contemporary	fantasy
6277	['manga', 'romance', 'seinen', 'fiction', 'comics', 'comedy', 'graphic novels']	23703	paperback	manga	romance	seinen	fiction	comics	comedy	graphic novels
6278	['manga', 'romance', 'seinen', 'fiction', 'comedy', 'comics', 'japan']	23704	paperback	manga	romance	seinen	fiction	comedy	comics	japan
6279	['manga', 'romance', 'seinen', 'comics', 'fiction', 'comedy', 'japan']	23706	paperback	manga	romance	seinen	comics	fiction	comedy	japan
6280	['manga', 'romance', 'seinen', 'comics', 'comedy', 'fiction', 'humor']	23707	paperback	manga	romance	seinen	comics	comedy	fiction	humor
6281	['manga', 'romance', 'comics', 'seinen', 'comedy', 'fiction', 'graphic novels']	23708	paperback	manga	romance	comics	seinen	comedy	fiction	graphic novels
6282	['manga', 'romance', 'seinen', 'comics', 'fiction', 'comedy', 'japan']	23709	paperback	manga	romance	seinen	comics	fiction	comedy	japan
6283	['manga', 'fantasy', 'fiction', 'comics']	23717	paperback	manga	fantasy	fiction	comics			
6284	['manga', 'graphic novels', 'fantasy', 'comics', 'science fiction', 'fiction', 'graphic novels comics']	23720	paperback	manga	graphic novels	fantasy	comics	science fiction	fiction	graphic novels comics
6285	['manga', 'comics', 'graphic novels', 'fantasy', 'science fiction', 'fiction', 'graphic novels comics']	23721	paperback	manga	comics	graphic novels	fantasy	science fiction	fiction	graphic novels comics
6286	['manga', 'graphic novels', 'comics', 'fantasy', 'science fiction', 'fiction', 'japan']	23722	paperback	manga	graphic novels	comics	fantasy	science fiction	fiction	japan
6287	['manga', 'graphic novels', 'fantasy', 'comics', 'science fiction', 'fiction', 'comic book']	23724	paperback	manga	graphic novels	fantasy	comics	science fiction	fiction	comic book
6288	['manga', 'graphic novels', 'fantasy', 'comics', 'science fiction', 'fiction', 'graphic novels comics']	23734	paperback	manga	graphic novels	fantasy	comics	science fiction	fiction	graphic novels comics
6289	['manga', 'graphic novels', 'fantasy', 'comics', 'science fiction', 'fiction', 'graphic novels comics']	23740	paperback	manga	graphic novels	fantasy	comics	science fiction	fiction	graphic novels comics
6290	['historical fiction', 'mythology', 'fiction', 'historical', 'greece', 'classics', 'literature']	23751	paperback	historical fiction	mythology	fiction	historical	greece	classics	literature
6291	['graphic novels', 'comics', 'fantasy', 'fiction', 'horror', 'graphic novels comics', 'comic book']	23754	hardcover	graphic novels	comics	fantasy	fiction	horror	graphic novels comics	comic book
6292	['comics', 'graphic novels', 'fantasy', 'fiction', 'horror', 'graphic novels comics', 'comic book']	23753	hardcover	comics	graphic novels	fantasy	fiction	horror	graphic novels comics	comic book
6293	['history', 'nonfiction', 'journalism', 'war', 'world war ii', 'germany', 'politics']	23757	paperback	history	nonfiction	journalism	war	world war ii	germany	politics
6294	['history', 'nonfiction', 'world war ii', 'war', 'germany', 'memoir', 'journalism']	23756	paperback	history	nonfiction	world war ii	war	germany	memoir	journalism
6295	['history', 'nonfiction', 'world war ii', 'memoir', 'germany', 'biography', 'war']	23758	paperback	history	nonfiction	world war ii	memoir	germany	biography	war
6296	['history', 'france', 'nonfiction', 'world war ii', 'european history', 'war', 'politics']	23763	paperback	history	france	nonfiction	world war ii	european history	war	politics
6297	['chick lit', 'romance', 'fiction', 'contemporary', 'adult', 'contemporary romance', 'adult fiction']	23774	paperback	chick lit	romance	fiction	contemporary	adult	contemporary romance	adult fiction
6298	['anthologies']	23777	paperback	anthologies						
6299	['plays', 'classics', 'drama', 'russia', 'fiction', 'russian literature', 'theatre']	23784	paperback	plays	classics	drama	russia	fiction	russian literature	theatre
6300	['plays', 'drama', 'russia', 'literature', 'classics', 'russian literature', 'theatre']	23785	hardcover	plays	drama	russia	literature	classics	russian literature	theatre
6301	['manga', 'romance', 'seinen', 'comedy', 'comics', 'fiction', 'graphic novels manga']	23710	paperback	manga	romance	seinen	comedy	comics	fiction	graphic novels manga
6302	['drama', 'plays', 'russian literature', 'russia']	23788	paperback	drama	plays	russian literature	russia			
6303	['short stories', 'fiction', 'classics', 'russia', 'russian literature', 'literature', '19th century']	23791	paperback	short stories	fiction	classics	russia	russian literature	literature	19th century
6304	['horror', 'short stories', 'fiction', 'anthologies', 'fantasy', 'historical fiction']	23796	paperback	horror	short stories	fiction	anthologies	fantasy	historical fiction	
6305	['short stories', 'fiction', 'classics', 'russia', 'russian literature', 'literature', '19th century']	23790	paperback	short stories	fiction	classics	russia	russian literature	literature	19th century
6306	['horror', 'short stories', 'anthologies', 'fantasy', 'fiction', 'historical fiction']	23799	hardcover	horror	short stories	anthologies	fantasy	fiction	historical fiction	
6307	['horror', 'anthologies', 'short stories', 'fiction', 'historical fiction']	23797	paperback	horror	anthologies	short stories	fiction	historical fiction		
6308	['business', 'nonfiction', 'communication', 'psychology', 'buisness', 'management', 'self help']	23801	paperback	business	nonfiction	communication	psychology	buisness	management	self help
6309	['film', 'fiction', 'thriller', 'horror', 'media tie in', 'crime', 'mystery']	23811	paperback	film	fiction	thriller	horror	media tie in	crime	mystery
6310	['business', 'nonfiction', 'communication', 'psychology', 'buisness', 'management', 'self help']	23802	paperback	business	nonfiction	communication	psychology	buisness	management	self help
6311	['horror', 'fiction', 'thriller', 'crime', 'mystery', 'suspense', 'novels']	23809	hardcover	horror	fiction	thriller	crime	mystery	suspense	novels
6312	['classics', 'fiction', 'adventure', 'fantasy', 'africa', 'historical fiction', 'literature']	23814	paperback	classics	fiction	adventure	fantasy	africa	historical fiction	literature
6313	['picture books', 'childrens', 'nonfiction', 'poetry', 'language', 'school', 'writing']	23816	paperback	picture books	childrens	nonfiction	poetry	language	school	writing
6314	['childrens', 'nonfiction', 'religion', 'cultural', 'picture books', 'history']	23818	hardcover	childrens	nonfiction	religion	cultural	picture books	history	
6315	['historical fiction', 'mystery', 'horror', 'fiction', 'historical', 'thriller', 'witches']	23824	hardcover	historical fiction	mystery	horror	fiction	historical	thriller	witches
6316	['biography', 'history', 'aviation', 'nonfiction', 'american history', 'biography memoir', 'science']	23827	paperback	biography	history	aviation	nonfiction	american history	biography memoir	science
6317	['health', 'nonfiction', 'self help', 'psychology', 'mental health', 'textbooks', 'medical']	23832	paperback	health	nonfiction	self help	psychology	mental health	textbooks	medical
6318	['nonfiction', 'psychology']	23835	hardcover	nonfiction	psychology					
6319	[]	23837	hardcover							
6320	['horror', 'fiction', 'short stories', 'supernatural', 'monsters']	23840	paperback	horror	fiction	short stories	supernatural	monsters		
6321	['horror', 'fiction', 'paranormal', 'mystery', 'ghosts', 'supernatural', 'thriller']	23841	paperback	horror	fiction	paranormal	mystery	ghosts	supernatural	thriller
6322	['horror', 'fiction', 'supernatural', 'ghosts', 'paranormal']	23843	paperback	horror	fiction	supernatural	ghosts	paranormal		
6323	['horror', 'short stories', 'fiction', 'anthologies']	23845	paperback	horror	short stories	fiction	anthologies			
6324	['horror', 'short stories', 'anthologies', 'fiction', 'fantasy', 'paranormal', 'collections']	23793	paperback	horror	short stories	anthologies	fiction	fantasy	paranormal	collections
6325	['horror', 'fiction', 'paranormal', 'ghosts', 'suspense', 'gothic', 'fantasy']	23846	paperback	horror	fiction	paranormal	ghosts	suspense	gothic	fantasy
6326	['horror', 'thriller', 'coming of age', 'fiction', 'short stories', 'novella']	23847	hardcover	horror	thriller	coming of age	fiction	short stories	novella	
6327	['horror', 'halloween', 'fiction', 'thriller', 'fantasy', 'supernatural', 'paranormal']	23849	paperback	horror	halloween	fiction	thriller	fantasy	supernatural	paranormal
6328	['horror', 'fiction', 'mystery', 'paranormal', 'thriller', 'supernatural', 'ghosts']	23848	paperback	horror	fiction	mystery	paranormal	thriller	supernatural	ghosts
6329	['biography', 'nonfiction', 'history', 'biography memoir', 'british literature', 'historical', 'world war ii']	23856	paperback	biography	nonfiction	history	biography memoir	british literature	historical	world war ii
6330	['fiction', 'spain', 'spanish literature', 'historical fiction', 'war', 'spanish civil war', 'literature']	23859	paperback	fiction	spain	spanish literature	historical fiction	war	spanish civil war	literature
6331	['fiction', 'classics', 'spanish literature', 'literature', 'novels', 'latin american', 'latin american literature']	23875	paperback	fiction	classics	spanish literature	literature	novels	latin american	latin american literature
6332	['history', 'nonfiction', 'world war ii', 'biography', 'germany', 'memoir', 'war']	23870	hardcover	history	nonfiction	world war ii	biography	germany	memoir	war
6333	['fiction', 'classics', 'magical realism', 'historical fiction', 'romance', 'literature', 'latin american']	23876	paperback	fiction	classics	magical realism	historical fiction	romance	literature	latin american
6334	['nonfiction', 'history', 'true crime', 'spanish literature', 'crime', 'journalism', 'latin american']	23877	paperback	nonfiction	history	true crime	spanish literature	crime	journalism	latin american
6335	['fiction', 'classics', 'magical realism', 'school', 'literature', 'spanish literature', 'novels']	23878	paperback	fiction	classics	magical realism	school	literature	spanish literature	novels
